0.009846827,0.119383825
0.016411379,0.205391528
0.009846827,0.315789474
0.019693654,0.410783055
0.016411379,0.456996149
0.026258206,0.472400513
0.029540481,0.618741977
0.039387309,0.666238768
0.04595186,0.716302953
0.062363239,0.71758665
0.06892779,0.811296534
0.078774617,0.862644416
0.101750547,0.880616175
0.085339168,0.935815148
0.128008753,0.939666239
0.147702407,1
0.203501094,0.984595635
0.249452954,0.928112965
0.397155361,1.02182285
0.498905908,1.011553273
0.748358862,0.97817715
1.001094092,0.991014121
1.998905908,1.023106547
2.999608364,1.010269576
3.954319967,0.975609756
4.983540393,0.98716303
5.974429408,1.003851091
6.96712974,0.973042362
8.987630817,0.991014121
9.976218968,1.068035944
