0.010912829,0.324775353
0.014586956,0.444159178
0.015063075,0.589216945
0.051564172,0.709884467
0.038574113,0.75224647
0.077889793,0.73042362
0.104510355,0.840821566
0.131042435,0.924261874
0.154132128,0.958921694
0.203324129,0.946084724
0.255874248,0.9563543
0.305133665,0.964056483
0.505381977,0.973042362
0.754923414,1
1.004397435,1.006418485
1.306430002,1.025673941
2.005571582,1.030808729
3,1.008985879
4.029661017,0.974326059
5.021186441,0.992297818
6.012711864,0.992297818
7.004237288,1.061617458
7.995762712,1.033376123
9.025423729,0.997432606
