0.009846827,0.430038511
0.013129103,0.554557125
0.019693654,0.611039795
0.016411379,0.622593068
0.026258206,0.670089859
0.039387309,0.716302953
0.052516411,0.766367137
0.072210066,0.836970475
0.062363239,0.871630295
0.101750547,0.87804878
0.085339168,0.919127086
0.124726477,0.939666239
0.150984683,0.996148909
0.200218818,0.989730424
0.25273523,0.983311938
0.400437637,0.992297818
0.502188184,0.982028241
0.751641138,1.008985879
1.001094092,0.988446727
2.002188184,1.005134788
3,1.023106547
4.025316456,0.973042362
5.012658228,1.052631579
6,1.029525032
6.987341772,1.005134788
9,1.003851091
